"station"	"date"	"layer"	"chla..Data.values"	"chla..Data.value2"	"chla.remark.codes"	"chla.value.codes"	"chla.reporting.level"	"chla.reporting.method"	"chla.reporting.units"	"chla.analyte.method"	"chla.analyte.name"	"chla.unique.code"
"LE1.2"	2009-06-22	"B"	  2.6700000	  2.6700000	" "	""	NA	""	""	""	""	""
"LE1.2"	2009-06-22	"S"	  9.1800000	  9.1800000	" "	""	NA	""	""	""	""	""
"LE1.2"	2009-07-06	"B"	  2.3500000	  2.3500000	" "	""	NA	""	""	""	""	""
"LE1.2"	2009-07-06	"S"	 11.7500000	 11.7500000	" "	""	NA	""	""	""	""	""
"LE1.2"	2009-07-20	"B"	  1.6000000	  1.6000000	" "	""	NA	""	""	""	""	""
"LE1.2"	2009-07-20	"S"	 21.3600000	 21.3600000	" "	""	NA	""	""	""	""	""
"LE1.2"	2009-08-03	"B"	  2.7500000	  2.7500000	" "	""	NA	""	""	""	""	""
"LE1.2"	2009-08-03	"S"	 14.0400000	 14.0400000	" "	""	NA	""	""	""	""	""
"LE1.2"	2009-08-18	"B"	  5.7700000	  5.7700000	" "	""	NA	""	""	""	""	""
"LE1.2"	2009-08-18	"S"	 13.8800000	 13.8800000	" "	""	NA	""	""	""	""	""
"LE1.2"	2009-09-10	"B"	  5.5500000	  5.5500000	" "	""	NA	""	""	""	""	""
"LE1.2"	2009-09-10	"S"	  5.8700000	  5.8700000	" "	""	NA	""	""	""	""	""
"LE1.2"	2009-10-07	"B"	  1.2800000	  1.2800000	" "	""	NA	""	""	""	""	""
"LE1.2"	2009-10-07	"S"	 10.5700000	 10.5700000	" "	""	NA	""	""	""	""	""
"LE1.2"	2009-11-05	"B"	  2.3500000	  2.3500000	" "	""	NA	""	""	""	""	""
"LE1.2"	2009-11-05	"S"	 12.0700000	 12.0700000	" "	""	NA	""	""	""	""	""
"LE1.2"	2009-12-03	"B"	  9.1800000	  9.1800000	" "	""	NA	""	""	""	""	""
"LE1.2"	2009-12-03	"S"	 46.5600000	 46.5600000	" "	""	NA	""	""	""	""	""
"LE1.2"	2010-01-19	"B"	 20.9300000	 20.9300000	" "	""	NA	""	""	""	""	""
"LE1.2"	2010-01-19	"S"	 16.1500000	 16.1500000	" "	""	NA	""	""	""	""	""
"LE1.2"	2010-02-16	"B"	 20.9300000	 20.9300000	" "	""	NA	""	""	""	""	""
"LE1.2"	2010-02-16	"S"	 22.4300000	 22.4300000	" "	""	NA	""	""	""	""	""
"LE1.2"	2010-03-22	"B"	 43.7900000	 43.7900000	" "	""	NA	""	""	""	""	""
"LE1.2"	2010-03-22	"S"	 16.0200000	 16.0200000	" "	""	NA	""	""	""	""	""
"LE1.2"	2010-04-19	"B"	 10.2500000	 10.2500000	" "	""	NA	""	""	""	""	""
"LE1.2"	2010-04-19	"S"	 14.1000000	 14.1000000	" "	""	NA	""	""	""	""	""
"LE1.2"	2010-05-17	"B"	  9.1800000	  9.1800000	" "	""	NA	""	""	""	""	""
"LE1.2"	2010-05-17	"S"	 24.3500000	 24.3500000	" "	""	NA	""	""	""	""	""
"LE1.2"	2010-06-10	"B"	  4.3800000	  4.3800000	" "	""	NA	""	""	""	""	""
"LE1.2"	2010-06-10	"S"	 19.0100000	 19.0100000	" "	""	NA	""	""	""	""	""
"LE1.2"	2010-07-08	"B"	  2.1400000	  2.1400000	" "	""	NA	""	""	""	""	""
"LE1.2"	2010-07-08	"S"	 13.6700000	 13.6700000	" "	""	NA	""	""	""	""	""
"LE1.2"	2010-08-09	"B"	  2.8000000	  2.8000000	" "	""	NA	""	""	""	""	""
"LE1.2"	2010-08-09	"S"	 10.4700000	 10.4700000	" "	""	NA	""	""	""	""	""
"LE1.2"	2010-09-09	"B"	  2.4000000	  2.4000000	" "	""	NA	""	""	""	""	""
"LE1.2"	2010-09-09	"S"	 14.4200000	 14.4200000	" "	""	NA	""	""	""	""	""
"LE1.2"	2010-10-07	"B"	  2.3500000	  2.3500000	" "	""	NA	""	""	""	""	""
"LE1.2"	2010-10-07	"S"	  9.6100000	  9.6100000	" "	""	NA	""	""	""	""	""
"LE1.2"	2010-11-08	"B"	  4.8800000	  4.8800000	" "	""	NA	""	""	""	""	""
"LE1.2"	2010-11-08	"S"	  8.5400000	  8.5400000	" "	""	NA	""	""	""	""	""
"LE1.2"	2010-12-07	"B"	  8.3900000	  8.3900000	" "	""	NA	""	""	""	""	""
"LE1.2"	2010-12-07	"S"	  8.5400000	  8.5400000	" "	""	NA	""	""	""	""	""
"LE1.2"	2011-01-06	"B"	 13.8800000	 13.8800000	" "	""	NA	""	""	""	""	""
"LE1.2"	2011-01-06	"S"	 11.1400000	 11.1400000	" "	""	NA	""	""	""	""	""
"LE1.2"	2011-02-03	"B"	 10.8300000	 10.8300000	" "	""	NA	""	""	""	""	""
"LE1.2"	2011-02-03	"S"	 10.6800000	 10.6800000	" "	""	NA	""	""	""	""	""
"LE1.2"	2011-03-07	"B"	 14.1500000	 14.1500000	" "	""	NA	""	""	""	""	""
"LE1.2"	2011-03-07	"S"	 10.4400000	 10.4400000	" "	""	NA	""	""	""	""	""
"LE1.2"	2011-04-04	"B"	 27.5900000	 27.5900000	" "	""	NA	""	""	""	""	""
"LE1.2"	2011-04-04	"S"	 58.7400000	 58.7400000	" "	""	NA	""	""	""	""	""
"LE1.2"	2011-05-02	"B"	 26.2700000	 26.2700000	" "	""	NA	""	""	""	""	""
"LE1.2"	2011-05-02	"S"	 21.1500000	 21.1500000	" "	""	NA	""	""	""	""	""
"LE1.2"	2011-06-13	"B"	  3.8400000	  3.8400000	" "	""	NA	""	""	""	""	""
"LE1.2"	2011-06-13	"S"	 26.4900000	 26.4900000	" "	""	NA	""	""	""	""	""
"LE1.2"	2011-07-14	"B"	  2.4900000	  2.4900000	" "	""	NA	""	""	""	""	""
"LE1.2"	2011-07-14	"S"	 22.0000000	 22.0000000	" "	""	NA	""	""	""	""	""
"LE1.2"	2011-08-16	"B"	  2.5900000	  2.5900000	" "	""	NA	""	""	""	""	""
"LE1.2"	2011-08-16	"S"	 17.7000000	 17.7000000	" "	""	NA	""	""	""	""	""
"LE1.2"	2011-09-13	"B"	  1.6800000	  1.6800000	" "	""	NA	""	""	""	""	""
"LE1.2"	2011-09-13	"S"	 40.3700000	 40.3700000	" "	""	NA	""	""	""	""	""
"LE1.2"	2011-10-13	"B"	  9.0000000	  9.0000000	" "	""	NA	""	""	""	""	""
"LE1.2"	2011-10-13	"S"	 14.8000000	 14.8000000	" "	""	NA	""	""	""	""	""
"LE1.2"	2011-11-10	"B"	 10.4700000	 10.4700000	" "	""	NA	""	""	""	""	""
"LE1.2"	2011-11-10	"S"	 29.0500000	 29.0500000	" "	""	NA	""	""	""	""	""
"LE1.2"	2011-12-05	"B"	  5.0700000	  5.0700000	" "	""	NA	""	""	""	""	""
"LE1.2"	2011-12-05	"S"	 25.3600000	 25.3600000	" "	""	NA	""	""	""	""	""
"LE1.2"	2012-01-17	"B"	 27.1300000	 27.1300000	" "	""	NA	""	""	""	""	""
"LE1.2"	2012-01-17	"S"	 22.4300000	 22.4300000	" "	""	NA	""	""	""	""	""
"LE1.2"	2012-02-08	"B"	 19.4600000	 19.4600000	" "	""	NA	""	""	""	""	""
"LE1.2"	2012-02-08	"S"	 12.4600000	 12.4600000	" "	""	NA	""	""	""	""	""
"LE1.2"	2012-03-08	"B"	 16.6600000	 16.6600000	" "	""	NA	""	""	""	""	""
"LE1.2"	2012-03-08	"S"	 26.7000000	 26.7000000	" "	""	NA	""	""	""	""	""
"LE1.2"	2012-04-05	"B"	 34.8200000	 34.8200000	" "	""	NA	""	""	""	""	""
"LE1.2"	2012-04-05	"S"	 24.1400000	 24.1400000	" "	""	NA	""	""	""	""	""
"LE1.2"	2012-05-08	"B"	  2.4000000	  2.4000000	" "	""	NA	""	""	""	""	""
"LE1.2"	2012-05-08	"S"	  4.5900000	  4.5900000	" "	""	NA	""	""	""	""	""
"LE1.2"	2012-06-11	"B"	  5.9800000	  5.9800000	" "	""	NA	""	""	""	""	""
"LE1.2"	2012-06-11	"S"	 11.7500000	 11.7500000	" "	""	NA	""	""	""	""	""
"LE1.2"	2012-07-02	"B"	  4.7000000	  4.7000000	" "	""	NA	""	""	""	""	""
"LE1.2"	2012-07-02	"S"	 14.5200000	 14.5200000	" "	""	NA	""	""	""	""	""
"LE1.2"	2012-08-02	"B"	  8.9700000	  8.9700000	" "	""	NA	""	""	""	""	""
"LE1.2"	2012-08-02	"S"	 16.7300000	 16.7300000	" "	""	NA	""	""	""	""	""
"LE1.2"	2012-09-04	"B"	  3.6300000	  3.6300000	" "	""	NA	""	""	""	""	""
"LE1.2"	2012-09-04	"S"	 17.3000000	 17.3000000	" "	""	NA	""	""	""	""	""
"LE1.2"	2012-10-01	"B"	  3.1000000	  3.1000000	" "	""	NA	""	""	""	""	""
"LE1.2"	2012-10-01	"S"	  8.8600000	  8.8600000	" "	""	NA	""	""	""	""	""
"LE1.2"	2012-11-01	"B"	  3.6000000	  3.6000000	" "	""	NA	""	""	""	""	""
"LE1.2"	2012-11-01	"S"	 11.6100000	 11.6100000	" "	""	NA	""	""	""	""	""
"LE1.2"	2012-12-03	"B"	  7.4800000	  7.4800000	" "	""	NA	""	""	""	""	""
"LE1.2"	2012-12-03	"S"	  7.6900000	  7.6900000	" "	""	NA	""	""	""	""	""
"LE1.2"	2013-01-07	"B"	 20.4400000	 20.4400000	" "	""	NA	""	""	""	""	""
"LE1.2"	2013-01-07	"S"	 14.1900000	 14.1900000	" "	""	NA	""	""	""	""	""
"LE1.2"	2013-02-04	"B"	 27.7700000	 27.7700000	" "	""	NA	""	""	""	""	""
"LE1.2"	2013-02-04	"S"	 23.2800000	 23.2800000	" "	""	NA	""	""	""	""	""
"LE1.2"	2013-03-12	"B"	 33.1100000	 33.1100000	" "	""	NA	""	""	""	""	""
"LE1.2"	2013-03-12	"S"	 37.8100000	 37.8100000	" "	""	NA	""	""	""	""	""
"LE1.2"	2013-04-11	"B"	 66.2200000	 66.2200000	" "	""	NA	""	""	""	""	""
"LE1.2"	2013-04-11	"S"	 21.8900000	 21.8900000	" "	""	NA	""	""	""	""	""
"LE1.2"	2013-05-09	"B"	 13.2400000	 13.2400000	" "	""	NA	""	""	""	""	""
"LE1.2"	2013-05-09	"S"	 13.2400000	 13.2400000	" "	""	NA	""	""	""	""	""
"LE1.2"	2013-06-10	"B"	  4.7000000	  4.7000000	" "	""	NA	""	""	""	""	""
"LE1.2"	2013-06-10	"S"	 18.3700000	 18.3700000	" "	""	NA	""	""	""	""	""
"LE1.2"	2013-07-08	"B"	  2.5600000	  2.5600000	" "	""	NA	""	""	""	""	""
"LE1.2"	2013-07-08	"S"	 16.0200000	 16.0200000	" "	""	NA	""	""	""	""	""
"LE1.2"	2013-08-05	"B"	  3.4200000	  3.4200000	" "	""	NA	""	""	""	""	""
"LE1.2"	2013-08-05	"S"	 27.5500000	 27.5500000	" "	""	NA	""	""	""	""	""
"LE1.2"	2013-09-05	"B"	  1.7100000	  1.7100000	" "	""	NA	""	""	""	""	""
"LE1.2"	2013-09-05	"S"	 12.6000000	 12.6000000	" "	""	NA	""	""	""	""	""
"LE1.2"	2013-10-24	"B"	  5.0700000	  5.0700000	" "	""	NA	""	""	""	""	""
"LE1.2"	2013-10-24	"S"	  9.9200000	  9.9200000	" "	""	NA	""	""	""	""	""
"LE1.2"	2013-11-05	"B"	  3.0500000	  3.0500000	" "	""	NA	""	""	""	""	""
"LE1.2"	2013-11-05	"S"	  7.6300000	  7.6300000	" "	""	NA	""	""	""	""	""
"LE1.2"	2013-12-05	"B"	  9.6100000	  9.6100000	" "	""	NA	""	""	""	""	""
"LE1.2"	2013-12-05	"S"	  6.8700000	  6.8700000	" "	""	NA	""	""	""	""	""
"LE1.2"	2014-02-06	"B"	 11.3500000	 11.3500000	" "	""	NA	""	""	""	""	""
"LE1.2"	2014-02-06	"S"	 10.6800000	 10.6800000	" "	""	NA	""	""	""	""	""
"LE1.2"	2014-03-12	"B"	 19.2200000	 19.2200000	" "	""	NA	""	""	""	""	""
"LE1.2"	2014-03-12	"S"	  4.1700000	  4.1700000	" "	""	NA	""	""	""	""	""
"LE1.2"	2014-04-01	"B"	  7.6300000	  7.6300000	" "	""	NA	""	""	""	""	""
"LE1.2"	2014-04-01	"S"	  7.7800000	  7.7800000	" "	""	NA	""	""	""	""	""
"LE1.2"	2014-05-08	"B"	 23.0700000	 23.0700000	" "	""	NA	""	""	""	""	""
"LE1.2"	2014-05-08	"S"	 21.7900000	 21.7900000	" "	""	NA	""	""	""	""	""
"LE1.2"	2014-06-12	"B"	  1.9200000	  1.9200000	" "	""	NA	""	""	""	""	""
"LE1.2"	2014-06-12	"S"	 17.9400000	 17.9400000	" "	""	NA	""	""	""	""	""
"LE1.2"	2014-07-30	"B"	  5.7700000	  5.7700000	" "	""	NA	""	""	""	""	""
"LE1.2"	2014-07-30	"S"	 27.5500000	 27.5500000	" "	""	NA	""	""	""	""	""
"LE1.2"	2014-08-11	"B"	  2.9900000	  2.9900000	" "	""	NA	""	""	""	""	""
"LE1.2"	2014-08-11	"S"	 20.7200000	 20.7200000	" "	""	NA	""	""	""	""	""
"LE1.2"	2014-09-22	"B"	  4.5400000	  4.5400000	" "	""	NA	""	""	""	""	""
"LE1.2"	2014-09-22	"S"	 12.0200000	 12.0200000	" "	""	NA	""	""	""	""	""
"LE1.2"	2014-10-14	"B"	  2.0300000	  2.0300000	" "	""	NA	""	""	""	""	""
"LE1.2"	2014-10-14	"S"	 10.8900000	 10.8900000	" "	""	NA	""	""	""	""	""
"LE1.2"	2014-11-10	"B"	  4.3800000	  4.3800000	" "	""	NA	""	""	""	""	""
"LE1.2"	2014-11-10	"S"	  7.3700000	  7.3700000	" "	""	NA	""	""	""	""	""
"LE1.2"	2014-12-04	"B"	NA	NA	" "	""	NA	""	""	""	""	""
"LE1.2"	2014-12-04	"S"	NA	NA	" "	""	NA	""	""	""	""	""
"LE1.2"	2015-01-06	"B"	NA	NA	" "	""	NA	""	""	""	""	""
"LE1.2"	2015-01-06	"S"	NA	NA	" "	""	NA	""	""	""	""	""
"LE1.2"	2015-02-03	"B"	NA	NA	" "	""	NA	""	""	""	""	""
"LE1.2"	2015-02-03	"S"	NA	NA	" "	""	NA	""	""	""	""	""
"LE1.2"	2015-03-23	"B"	NA	NA	" "	""	NA	""	""	""	""	""
"LE1.2"	2015-03-23	"S"	NA	NA	" "	""	NA	""	""	""	""	""
"LE1.2"	2015-04-20	"B"	NA	NA	" "	""	NA	""	""	""	""	""
"LE1.2"	2015-04-20	"S"	NA	NA	" "	""	NA	""	""	""	""	""
"LE1.2"	2015-05-19	"B"	NA	NA	" "	""	NA	""	""	""	""	""
"LE1.2"	2015-05-19	"S"	NA	NA	" "	""	NA	""	""	""	""	""
"LE1.2"	2015-06-16	"B"	NA	NA	" "	""	NA	""	""	""	""	""
"LE1.2"	2015-06-16	"S"	NA	NA	" "	""	NA	""	""	""	""	""
"LE1.2"	2015-07-15	"B"	NA	NA	" "	""	NA	""	""	""	""	""
"LE1.2"	2015-07-15	"S"	NA	NA	" "	""	NA	""	""	""	""	""
"LE1.2"	2015-08-17	"B"	NA	NA	" "	""	NA	""	""	""	""	""
"LE1.2"	2015-08-17	"S"	NA	NA	" "	""	NA	""	""	""	""	""
"LE1.2"	2015-09-10	"B"	NA	NA	" "	""	NA	""	""	""	""	""
"LE1.2"	2015-09-10	"S"	NA	NA	" "	""	NA	""	""	""	""	""
"LE1.2"	2015-10-14	"B"	NA	NA	" "	""	NA	""	""	""	""	""
"LE1.2"	2015-10-14	"S"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	1985-02-07	"B"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	1985-02-07	"S"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	1985-03-07	"B"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	1985-03-07	"S"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	1985-03-20	"B"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	1985-03-20	"S"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	1985-04-08	"B"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	1985-04-08	"S"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	1985-04-18	"B"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	1985-04-18	"S"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	1985-05-06	"B"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	1985-05-06	"S"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	1985-05-16	"B"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	1985-05-16	"S"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	1985-06-03	"B"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	1985-06-03	"S"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	1985-06-18	"B"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	1985-06-18	"S"	  7.3600000	  7.3600000	" "	""	NA	""	""	""	""	""
"LE3.1"	1985-07-01	"B"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	1985-07-01	"S"	 25.5400000	 25.5400000	" "	""	NA	""	""	""	""	""
"LE3.1"	1985-07-23	"B"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	1985-07-23	"S"	 15.5200000	 15.5200000	" "	""	NA	""	""	""	""	""
"LE3.1"	1985-08-01	"B"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	1985-08-01	"S"	  6.1100000	  6.1100000	" "	""	NA	""	""	""	""	""
"LE3.1"	1985-08-14	"B"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	1985-08-14	"S"	  8.1100000	  8.1100000	" "	""	NA	""	""	""	""	""
"LE3.1"	1985-09-03	"B"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	1985-09-03	"S"	 14.7300000	 14.7300000	" "	""	NA	""	""	""	""	""
"LE3.1"	1985-09-16	"B"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	1985-09-16	"S"	  7.6300000	  7.6300000	" "	""	NA	""	""	""	""	""
"LE3.1"	1985-10-01	"B"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	1985-10-01	"S"	  9.1700000	  9.1700000	" "	""	NA	""	""	""	""	""
"LE3.1"	1985-10-15	"B"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	1985-10-15	"S"	  5.6400000	  5.6400000	" "	""	NA	""	""	""	""	""
"LE3.1"	1985-11-14	"B"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	1985-11-14	"S"	  3.7000000	  3.7000000	" "	""	NA	""	""	""	""	""
"LE3.1"	1985-12-16	"B"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	1985-12-16	"S"	 16.5600000	 16.5600000	" "	""	NA	""	""	""	""	""
"LE3.1"	1986-01-22	"B"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	1986-01-22	"S"	 26.9500000	 26.9500000	" "	""	NA	""	""	""	""	""
"LE3.1"	1986-02-18	"B"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	1986-02-18	"S"	  7.0300000	  7.0300000	" "	""	NA	""	""	""	""	""
"LE3.1"	1986-03-11	"B"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	1986-03-11	"S"	  3.1000000	  3.1000000	" "	""	NA	""	""	""	""	""
"LE3.1"	1986-03-25	"B"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	1986-03-25	"S"	 24.6300000	 24.6300000	" "	""	NA	""	""	""	""	""
"LE3.1"	1986-04-09	"B"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	1986-04-09	"S"	  3.1000000	  3.1000000	" "	""	NA	""	""	""	""	""
"LE3.1"	1986-04-24	"B"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	1986-04-24	"S"	 40.6200000	 40.6200000	" "	""	NA	""	""	""	""	""
"LE3.1"	1986-05-07	"B"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	1986-05-07	"S"	 18.4400000	 18.4400000	" "	""	NA	""	""	""	""	""
"LE3.1"	1986-05-22	"B"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	1986-05-22	"S"	 13.3800000	 13.3800000	" "	""	NA	""	""	""	""	""
"LE3.1"	1986-06-05	"B"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	1986-06-05	"S"	  4.0000000	  4.0000000	" "	""	NA	""	""	""	""	""
"LE3.1"	1986-06-23	"B"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	1986-06-23	"S"	 12.0100000	 12.0100000	" "	""	NA	""	""	""	""	""
"LE3.1"	1986-07-07	"B"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	1986-07-07	"S"	 10.4300000	 10.4300000	" "	""	NA	""	""	""	""	""
"LE3.1"	1986-07-21	"B"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	1986-07-21	"S"	  7.2900000	  7.2900000	" "	""	NA	""	""	""	""	""
"LE3.1"	1986-08-05	"B"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	1986-08-05	"S"	 12.9000000	 12.9000000	" "	""	NA	""	""	""	""	""
"LE3.1"	1986-08-19	"B"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	1986-08-19	"S"	  9.5700000	  9.5700000	" "	""	NA	""	""	""	""	""
"LE3.1"	1986-09-10	"B"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	1986-09-10	"S"	  5.7900000	  5.7900000	" "	""	NA	""	""	""	""	""
"LE3.1"	1986-09-22	"B"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	1986-09-22	"S"	 20.4500000	 20.4500000	" "	""	NA	""	""	""	""	""
"LE3.1"	1986-10-06	"B"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	1986-10-06	"S"	 28.5000000	 28.5000000	" "	""	NA	""	""	""	""	""
"LE3.1"	1986-10-27	"B"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	1986-10-27	"S"	 10.6900000	 10.6900000	" "	""	NA	""	""	""	""	""
"LE3.1"	1986-11-24	"B"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	1986-11-24	"S"	  4.9000000	  4.9000000	" "	""	NA	""	""	""	""	""
"LE3.1"	1986-12-15	"B"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	1986-12-15	"S"	  3.1000000	  3.1000000	" "	""	NA	""	""	""	""	""
"LE3.1"	1987-01-05	"B"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	1987-01-05	"S"	  3.1000000	  3.1000000	" "	""	NA	""	""	""	""	""
"LE3.1"	1987-03-03	"B"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	1987-03-03	"S"	 34.9100000	 34.9100000	" "	""	NA	""	""	""	""	""
"LE3.1"	1987-03-17	"B"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	1987-03-17	"S"	 30.8000000	 30.8000000	" "	""	NA	""	""	""	""	""
"LE3.1"	1987-03-31	"B"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	1987-03-31	"S"	 27.9200000	 27.9200000	" "	""	NA	""	""	""	""	""
"LE3.1"	1987-04-15	"B"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	1987-04-15	"S"	 14.9100000	 14.9100000	" "	""	NA	""	""	""	""	""
"LE3.1"	1987-04-30	"B"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	1987-04-30	"S"	  9.3800000	  9.3800000	" "	""	NA	""	""	""	""	""
"LE3.1"	1987-05-14	"B"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	1987-05-14	"S"	 12.1100000	 12.1100000	" "	""	NA	""	""	""	""	""
"LE3.1"	1987-06-02	"B"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	1987-06-02	"S"	 17.7200000	 17.7200000	" "	""	NA	""	""	""	""	""
"LE3.1"	1987-06-16	"B"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	1987-06-16	"S"	 10.0200000	 10.0200000	" "	""	NA	""	""	""	""	""
"LE3.1"	1987-06-30	"B"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	1987-06-30	"S"	 13.3100000	 13.3100000	" "	""	NA	""	""	""	""	""
"LE3.1"	1987-07-14	"B"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	1987-07-14	"S"	 20.4100000	 20.4100000	" "	""	NA	""	""	""	""	""
"LE3.1"	1987-08-10	"B"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	1987-08-10	"S"	 12.7500000	 12.7500000	" "	""	NA	""	""	""	""	""
"LE3.1"	1987-08-24	"B"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	1987-08-24	"S"	  8.3700000	  8.3700000	" "	""	NA	""	""	""	""	""
"LE3.1"	1987-09-08	"B"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	1987-09-08	"S"	 11.9200000	 11.9200000	" "	""	NA	""	""	""	""	""
"LE3.1"	1987-09-23	"B"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	1987-09-23	"S"	 10.2400000	 10.2400000	" "	""	NA	""	""	""	""	""
"LE3.1"	1987-10-07	"B"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	1987-10-07	"S"	  9.0800000	  9.0800000	" "	""	NA	""	""	""	""	""
"LE3.1"	1987-10-26	"S"	 12.7800000	 12.7800000	" "	""	NA	""	""	""	""	""
"LE3.1"	1987-11-05	"B"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	1987-11-05	"S"	  4.3000000	  4.3000000	" "	""	NA	""	""	""	""	""
"LE3.1"	1987-12-08	"B"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	1987-12-08	"S"	  3.1000000	  3.1000000	" "	""	NA	""	""	""	""	""
"LE3.1"	1988-01-25	"B"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	1988-01-25	"S"	 15.2500000	 15.2500000	" "	""	NA	""	""	""	""	""
"LE3.1"	1988-02-09	"B"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	1988-02-09	"S"	 30.1500000	 30.1500000	" "	""	NA	""	""	""	""	""
"LE3.1"	1988-03-08	"B"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	1988-03-08	"S"	 26.4300000	 26.4300000	" "	""	NA	""	""	""	""	""
"LE3.1"	1988-03-22	"B"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	1988-03-22	"S"	 22.8000000	 22.8000000	" "	""	NA	""	""	""	""	""
"LE3.1"	1988-04-11	"B"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	1988-04-11	"S"	 31.6600000	 31.6600000	" "	""	NA	""	""	""	""	""
"LE3.1"	1988-04-25	"B"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	1988-04-25	"S"	  8.4500000	  8.4500000	" "	""	NA	""	""	""	""	""
"LE3.1"	1988-05-03	"B"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	1988-05-03	"S"	 10.8800000	 10.8800000	" "	""	NA	""	""	""	""	""
"LE3.1"	1988-05-17	"B"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	1988-05-17	"S"	  8.4900000	  8.4900000	" "	""	NA	""	""	""	""	""
